date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-09-19 18:30:09,ewarren,evesuzanne,5,26,194,"Thank you, Eve—I’m so sorry I missed you! I know that together, we can take the power from the NRA and the lawmakers in their pockets and return it to the people.",,,,1174752553743073281,https://twitter.com/ewarren/status/1174752553743073281
2019-09-19 18:25:24,ewarren,ErinForYall,0,3,26,"Thank you, Erin—grateful down to my toes to have your support!",,,,1174751357712179200,https://twitter.com/ewarren/status/1174751357712179200
2019-09-19 18:06:13,ewarren,,28,264,1581,"My heart goes out to @WhipClyburn and his family after the loss of his wife, Emily. An activist and librarian who raised tens of thousands of dollars to help students attend college, she was a fixture in her community, and she will be deeply missed.https://www.thestate.com/news/politics-government/state-politics/article235062782.html …",,@WhipClyburn,,1174746533176233984,https://twitter.com/ewarren/status/1174746533176233984
2019-09-19 17:21:41,ewarren,,107,457,1534,"Bridgette’s story highlights so many problems with our criminal justice system—from how it fails to protect survivors of domestic violence, to the injustice of mandatory minimums, to the lack of rehabilitative services. I've got a comprehensive plan for reform.pic.twitter.com/4haSGX9SY3",,,,1174735322929909762,https://twitter.com/ewarren/status/1174735322929909762
2019-09-19 15:24:10,ewarren,,3599,6894,37624,"It's time to get rid of the Electoral College.pic.twitter.com/70uWdOoVBQ",,,,1174705749978681344,https://twitter.com/ewarren/status/1174705749978681344
2019-09-19 13:10:18,ewarren,,380,2351,12826,"Today's historic hearing in the House of Representatives is an important step towards #DCStatehood. Washington D.C. residents deserve an equal voice in our government—they deserve statehood now.",,,#DCStatehood,1174672062465662977,https://twitter.com/ewarren/status/1174672062465662977
2019-09-19 02:12:09,ewarren,,1378,5895,43066,"Thank you to everyone who passed me a note in the selfie line in New York City—they mean the world to me.pic.twitter.com/adfH8In2lq",,,,1174506433137782785,https://twitter.com/ewarren/status/1174506433137782785
2019-09-19 01:45:54,ewarren,,107,607,2745,"Today is National HIV/AIDS and Aging Awareness Day. Thanks to improvements in treatments, those with HIV can live longer, fuller lives. We need #MedicareForAll to ensure that everyone who needs treatment gets it. #HIVAndAginghttps://www.hivplusmag.com/news/2019/9/09/elizabeth-warren-explains-her-policy-ideas-around-hiv …",,,#MedicareForAll #HIVAndAginghttps,1174499826651815942,https://twitter.com/ewarren/status/1174499826651815942
2019-09-19 00:52:28,ewarren,suzytweet,48,145,724,"It's time for @StationCasinos management to sit down and negotiate a fair contract with @Culinary226 workers.https://twitter.com/suzytweet/status/1172906466317144066 …",,@StationCasinos @Culinary226,,1174486381307072512,https://twitter.com/ewarren/status/1174486381307072512
2019-09-19 00:13:01,ewarren,,201,555,2737,"If we're going to make big, structural change, we're going to need someone leading from the inside—but we'll also need a grassroots movement pushing from the outside. The selfie line gives me a moment (or a few thousand moments) to meet that movement.pic.twitter.com/yN2J4GjC5t",,,,1174476450734465024,https://twitter.com/ewarren/status/1174476450734465024
2019-09-18 23:53:39,ewarren,TeamWarren,121,1364,17763,"I'm so excited by all of the new voices that have joined #TeamWarren—especially @rgay. Her work has changed the way we think about this moment in history and how we're preparing for the fight ahead of us. Thank you for your support.https://twitter.com/TeamWarren/status/1174470419526705157 …",,@rgay,#TeamWarren,1174471580111572993,https://twitter.com/ewarren/status/1174471580111572993
2019-09-18 21:51:09,ewarren,,227,744,2987,"My plan to #EndCorruptionNow would end lobbying as we know it. Under that plan, it would be illegal for former members of congress like Pat Meehan to get jobs as lobbyists once they leave office.https://www.politico.com/newsletters/politico-influence/2019/09/17/meehan-becomes-a-lobbyist-745705 …",,,#EndCorruptionNow,1174440748412014598,https://twitter.com/ewarren/status/1174440748412014598
2019-09-18 20:47:25,ewarren,,172,649,2544,"Check out the new and improved plans section of my website! http://elizabethwarren.com/plans",,,,1174424710488219654,https://twitter.com/ewarren/status/1174424710488219654
2019-09-18 20:03:39,ewarren,CAMONGHNE,37,489,3679,"Congratulations to #TeamWarren’s own @CAMONGHNE for making the 2019 @nationalbook Awards longlist for her poetry! I’m honored to have you on my team.https://twitter.com/CAMONGHNE/status/1174331466207154177 …",,@CAMONGHNE @nationalbook,#TeamWarren,1174413695205744641,https://twitter.com/ewarren/status/1174413695205744641
2019-09-18 18:07:11,ewarren,sandyhook,204,1175,4827,"Our children shouldn’t have to live like this. If we want to end the gun violence epidemic, we need to make big, structural change. http://elizabethwarren.com/plans/gun-violence …https://twitter.com/sandyhook/status/1174291982857883653 …",,,,1174384386239881217,https://twitter.com/ewarren/status/1174384386239881217
2019-09-18 17:42:41,ewarren,AdyBarkan,24,123,1914,"I hope today's procedure goes well and that we have many more years with you, Ady. You're absolutely right—everyone should have the long-term care that they need. That’s why we’re fighting for #MedicareForAll.",,,#MedicareForAll,1174378220877156353,https://twitter.com/ewarren/status/1174378220877156353
2019-09-18 17:36:32,ewarren,vyurkevich,493,4223,17254,"No company should be able to withhold health care benefits as leverage against striking workers. We need #MedicareForAll.https://twitter.com/vyurkevich/status/1174036332320088065 …",,,#MedicareForAll,1174376675230081025,https://twitter.com/ewarren/status/1174376675230081025
2019-09-18 15:51:09,ewarren,,219,905,4063,"We have to know that when government officials are making decisions, they are considering only the public interest—not their own personal interests or the interests of their friends and future employers. I'll close and padlock this revolving door.https://apnews.com/08dce0f5f9c24a6aa355cd0aab3747d9 …",,,,1174350153291128832,https://twitter.com/ewarren/status/1174350153291128832
2019-09-18 14:14:44,ewarren,,139,772,3169,"No health care system should have billions in reserve while raising rates and outsourcing jobs—but that’s exactly what Kaiser is doing. I stand with the @KPThrive workers getting ready to strike for a health care system that works for all. #KeepThriveAlive #KPStrikeSupporter",,@KPThrive,#KeepThriveAlive #KPStrikeSupporter,1174325887472414721,https://twitter.com/ewarren/status/1174325887472414721
2019-09-18 00:57:46,ewarren,,237,529,2742,"Our reproductive rights are under attack. But I’m tired of being on defense—I’m ready to go on offense. With supporters and organizers like @NARAL, I believe that we can protect and expand our reproductive rights.pic.twitter.com/yDwXIi1mFe",,@NARAL,,1174125326819045376,https://twitter.com/ewarren/status/1174125326819045376
2019-09-18 00:28:02,ewarren,MaddowBlog,152,950,10840,"It was a marathon, but we made it! See you tonight at 9pm ET, @maddow.https://twitter.com/MaddowBlog/status/1173779845861564417 …",,@maddow,,1174117844998660098,https://twitter.com/ewarren/status/1174117844998660098
2019-09-17 23:48:59,ewarren,NARAL,254,904,4748,"I've got a plan to protect reproductive care from right-wing ideologues in every state and ensure real access to birth control and abortion care for all. I'll make sure our reproductive rights are protected no matter what the Supreme Court does. http://elizabethwarren.com/plans/protect-womens-choices …https://twitter.com/NARAL/status/1174003854167498753 …",,,,1174108014665707521,https://twitter.com/ewarren/status/1174108014665707521
2019-09-17 23:28:35,ewarren,colbertlateshow,91,403,5403,"Looking forward to seeing you tonight, @StephenAtHome!https://twitter.com/colbertlateshow/status/1174098409827049473 …",,@StephenAtHome,,1174102883094212609,https://twitter.com/ewarren/status/1174102883094212609
2019-09-17 20:49:49,ewarren,,114,542,2170,"How can small companies have any chance if Amazon manipulates their algorithm to boost their own products and profits? You can be an umpire or you can own a team, but you can't do both in the same game. It's time to #BreakUpBigTech.https://www.wsj.com/articles/amazon-changed-search-algorithm-in-ways-that-boost-its-own-products-11568645345 …",,,#BreakUpBigTech,1174062927122501632,https://twitter.com/ewarren/status/1174062927122501632
2019-09-17 19:31:37,ewarren,,461,999,5155,"As we celebrate the official adoption of our Constitution, we also remember that from voting to reproductive health care to freedom from discrimination, our constitutional rights are under attack. I’ve got a plan to defend and protect these rights. #ConstitutionDay",,,#ConstitutionDay,1174043245820743680,https://twitter.com/ewarren/status/1174043245820743680
2019-09-17 19:16:22,ewarren,,371,885,4310,"Corruption killed over 100 women in the Triangle Shirtwaist Factory Fire. But in the aftermath of that tragedy, women workers organized, fought back, and secured major victories. I know big, structural change is possible—because America's done it before.https://time.com/5678605/one-woman-and-millions-of-people-to-back-her-up-how-elizabeth-warren-made-fighting-corruption-a-feminist-rallying-cry/ …",,,,1174039409945174016,https://twitter.com/ewarren/status/1174039409945174016
2019-09-17 19:07:16,ewarren,MatthewMalloy2,6,11,199,"Thanks for sticking around until the end, Matt! Selfies and big, structural change—two promises I’ll keep.",,,,1174037121268670465,https://twitter.com/ewarren/status/1174037121268670465
2019-09-17 16:49:17,ewarren,,165,858,6349,"The energy of our grassroots supporters keeps me going. This is our moment in history to dream big, fight hard, and win. #WarrenNYCpic.twitter.com/BE9XNaOB5x",,,#WarrenNYCpic,1174002395367407621,https://twitter.com/ewarren/status/1174002395367407621
2019-09-17 16:26:02,ewarren,,267,1239,4237,"The wealthy and well-connected haven't just scooped up a huge chunk of the wealth all of us have worked hard to produce—they’ve also gobbled up opportunity itself. But this is America. We should invest in opportunities for everyone. #WarrenNYCpic.twitter.com/FSt26GWNHq",,,#WarrenNYCpic,1173996545655681027,https://twitter.com/ewarren/status/1173996545655681027
2019-09-17 14:58:50,ewarren,,231,1406,8871,"Throughout our history, Americans have been told that it wasn’t possible to make big, structural change. But they didn’t give up. They built grassroots movements—and they changed the course of American history. I believe we can do it again. Thank you, New York. #WarrenNYCpic.twitter.com/VENIT5LuB1",,,#WarrenNYCpic,1173974600931303424,https://twitter.com/ewarren/status/1173974600931303424
2019-09-17 02:26:59,ewarren,,365,2981,10914,"Women workers sounded the alarm about working conditions for years before the Triangle Shirtwaist Factory Fire, but corruption stopped reforms. Look at any big problem we face today—climate change, gun safety, health care—and you can see the same system at work. #WarrenNYCpic.twitter.com/5QPje4KJRV",,,#WarrenNYCpic,1173785388844027910,https://twitter.com/ewarren/status/1173785388844027910
2019-09-17 01:07:53,ewarren,,552,3327,27630,"Thank you, New York City! Let’s dream big, fight hard, and win. #WarrenNYCpic.twitter.com/gPUhszRcOl",,,#WarrenNYCpic,1173765481746116609,https://twitter.com/ewarren/status/1173765481746116609
2019-09-17 00:20:38,ewarren,,2303,9068,35322,"Donald Trump is corruption in the flesh. But our problems didn't start with Donald Trump. A country that elects Donald Trump is already in serious trouble. #WarrenNYCpic.twitter.com/9BYOtFmn1R",,,#WarrenNYCpic,1173753593012346882,https://twitter.com/ewarren/status/1173753593012346882
2019-09-17 00:01:27,ewarren,,717,739,3105,"This is our moment in history. Our moment to dream big, fight hard, and win in 2020. But Democrats can’t win if we’re scared and looking backward. If you’re ready to join this fight, chip in $3 to our grassroots campaign. #WarrenNYChttps://secure.actblue.com/donate/ew-q3-45?refcode=soc-FR-ew-tw-nycsept19-20190916 …",,,#WarrenNYChttps,1173748764747714571,https://twitter.com/ewarren/status/1173748764747714571
2019-09-16 23:49:12,ewarren,,87,348,1388,"We win when we meet the moment. We win when we stand up for what is right. And we win when we get out there and fight for it. If you’re ready to fight, join me: http://ewar.ren/join_us #WarrenNYC",,,#WarrenNYC,1173745683947540482,https://twitter.com/ewarren/status/1173745683947540482
2019-09-16 23:48:08,ewarren,,451,2491,12385,"2020 is about the direction America goes, not just for four years, but for generations to come. There’s a lot at stake in this election, and I know people are scared. But we can't choose a candidate we don't believe in just because we're too scared to do anything else. #WarrenNYC",,,#WarrenNYC,1173745414132183040,https://twitter.com/ewarren/status/1173745414132183040
2019-09-16 23:18:30,ewarren,,1935,7037,35749,"Corruption has put our planet at risk. Corruption has broken our economy. And corruption is breaking our democracy. I know what’s broken, I’ve got a plan to fix it, and that’s why I’m running for President of the United States. #WarrenNYC",,,#WarrenNYC,1173737958140260352,https://twitter.com/ewarren/status/1173737958140260352
2019-09-16 23:17:56,ewarren,,162,905,3790,"When you see a government that works great for those with money and connections and doesn’t work much for anyone else, that’s corruption—plain and simple. It’s time to call it out for what it is. #WarrenNYC",,,#WarrenNYC,1173737812312637440,https://twitter.com/ewarren/status/1173737812312637440
2019-09-16 22:58:51,ewarren,,931,2560,8843,"Join us live from Washington Square Park tonight as I share the story of how working women organized to change the course of history—and how we can make the big, structural change our future depends on. #WarrenNYChttps://www.pscp.tv/w/cFALKzFBbWp6T2R4cUFnRWV8MWdxeHZnbU9tV3FLQqci3B-iwsKmB9sDBoUe2uj5G1qPQiVfNAvsOdhE1XY_ …",,,#WarrenNYChttps,1173733012816580610,https://twitter.com/ewarren/status/1173733012816580610
2019-09-16 21:18:17,ewarren,LeeRehsMusic,77,238,1613,"Honored to have you sing the National Anthem at today’s event. Together, we’re going to build a better future for your family and for every immigrant family living in this country. #WarrenNYChttps://twitter.com/LeeRehsMusic/status/1173649439812194306 …",,,#WarrenNYChttps,1173707701299363840,https://twitter.com/ewarren/status/1173707701299363840
2019-09-16 21:04:38,ewarren,,971,9766,49296,"The power to authorize the use of American military force belongs to Congress—not to the president, and definitely not to the Saudi royal family.",,,,1173704268509065216,https://twitter.com/ewarren/status/1173704268509065216
2019-09-16 20:04:18,ewarren,,137,533,2419,"We need to break the grip that big donors have on our government—and one of the best ways to do that is with public financing for elections. I hope New York takes this important step.https://www.nytimes.com/2019/09/08/opinion/election-campaign-finance.html …",,,,1173689085736755205,https://twitter.com/ewarren/status/1173689085736755205
2019-09-16 19:31:09,ewarren,,95,390,2175,"Hispanic and Latinx Americans fighting for big, structural change have transformed their communities and our country—and we are stronger for their contributions. This #LatinxHeritageMonth, we recognize and celebrate their achievements.",,,#LatinxHeritageMonth,1173680742376902656,https://twitter.com/ewarren/status/1173680742376902656
2019-09-16 16:52:41,ewarren,,1785,2781,34671,"What cheering in the Quiet Car looks like. Thanks @WorkingFamilies!pic.twitter.com/kuPZlWBlbp",,@WorkingFamilies,,1173640864461185024,https://twitter.com/ewarren/status/1173640864461185024
2019-09-16 15:13:37,ewarren,WorkingFamilies,171,904,5371,"Grateful for @WorkingFamilies endorsement today. Together, we're going to make the big, structural change we need so that government works for all of us—not just the wealthy and well-connected.https://twitter.com/WorkingFamilies/status/1173614425565204480 …",,@WorkingFamilies,,1173615930934538241,https://twitter.com/ewarren/status/1173615930934538241
2019-09-16 11:00:51,ewarren,,202,314,3024,"Together, we can root out the corruption in Washington. We can make big, structural changes that will restore our trust in government. And when I’m President, that’s exactly what I plan to do.",,,,1173552322296930304,https://twitter.com/ewarren/status/1173552322296930304
2019-09-16 11:00:51,ewarren,,50,271,2729,"That’s not all. I've also released plans to make sure that no president is above the law, to tackle defense contractor coziness at the Pentagon, and to expand oversight, transparency, and enforcement for all contractors hired by the federal government.",,,,1173552321311268864,https://twitter.com/ewarren/status/1173552321311268864
2019-09-16 11:00:51,ewarren,,37,114,633,"We'll fix our criminal laws to make sure we can hold corrupt officials accountable. And we'll ensure that our federal agencies and courts work for the people. That includes holding our federal judiciary—including the Supreme Court—to the highest ethical standards.",,,,1173552320233295873,https://twitter.com/ewarren/status/1173552320233295873
2019-09-16 11:00:51,ewarren,,14,122,620,"We'll end lobbying as we know it, strengthening our lobbying laws and helping to break the grip that lobbyists have on our government. The voices of corporations and powerful interests shouldn’t be the only voices influencing government—but that’s exactly what’s happened.",,,,1173552319289602049,https://twitter.com/ewarren/status/1173552319289602049
2019-09-16 11:00:50,ewarren,,11,91,558,"We'll start by strengthening public integrity rules for federal officials in every branch of government, rooting out financial conflicts of interest, and slamming shut the revolving door between government and industry.",,,,1173552318031290368,https://twitter.com/ewarren/status/1173552318031290368
2019-09-16 11:00:50,ewarren,,21,123,606,"My plan lays out the most sweeping set of anti-corruption reforms since Watergate—nearly one hundred proposals. The goal is simple: Take power away from the wealthy and the well-connected and put it back where it belongs—in the hands of the people.",,,,1173552316911407106,https://twitter.com/ewarren/status/1173552316911407106
2019-09-16 11:00:50,ewarren,,16,112,566,"But these problems didn’t start with Trump. On issue after issue, widely popular policies are blocked because corporations and billionaires use their money and influence to stop any progress. To fix it, we’ll need big, structural change to fundamentally transform our government.",,,,1173552315674107904,https://twitter.com/ewarren/status/1173552315674107904
2019-09-16 11:00:49,ewarren,,82,220,756,"The Trump administration is the most corrupt of our lifetimes. Trump is a walking conflict of interest, and many of his cabinet secretaries are no better. His Supreme Court Justices were hand-picked by right-wing extremist groups, and some of his donors are now ambassadors.",,,,1173552314499702784,https://twitter.com/ewarren/status/1173552314499702784
2019-09-16 11:00:49,ewarren,,636,1998,7920,"In 2019, just 17% of Americans trusted government to do the right thing. Why? Because our government works great for the wealthy and well-connected, but not for everyone else. That’s corruption, plain and simple—and I’ve got a plan to fight back.http://elizabethwarren.com/plans/end-washington-corruption …",,,,1173552313149140993,https://twitter.com/ewarren/status/1173552313149140993
2019-09-16 01:51:23,ewarren,,277,941,3784,"Auto workers deserve good wages, comprehensive benefits, and economic security. I stand with @UAW as they strike to get what they deserve, and urge GM to come to the table and negotiate in good faith.https://www.huffpost.com/entry/gm-uaw-workers-strike_n_5d7e6abde4b077dcbd601356 …",,@UAW,,1173414043677339651,https://twitter.com/ewarren/status/1173414043677339651
2019-09-15 22:45:31,ewarren,,127,318,1643,"Grateful to be a part of the @MassDems convention yesterday. Serving the people of Massachusetts is an incredible honor. In 2020, we're going to dream big, fight hard, and elect Democrats up and down the ticket—in Massachusetts and everywhere in our country. #ActionAgendaCon2019pic.twitter.com/UjDYv9i1Dx",,@MassDems,#ActionAgendaCon2019pic,1173367268346126339,https://twitter.com/ewarren/status/1173367268346126339
2019-09-15 21:34:04,ewarren,ArabellaRenee,3,11,119,"Grateful down to my toes for your hard work, Ara. But please do your homework!",,,,1173349286739947520,https://twitter.com/ewarren/status/1173349286739947520
2019-09-15 20:09:47,ewarren,,187,1469,5164,"Tomorrow, September 16th, I’ll be in New York City to tell the story of how working women organized to change the course of history after the Triangle Shirtwaist Factory fire. I hope to see you there: http://ewar.ren/warren-nyc #WarrenNYCpic.twitter.com/ShC9TC75i7",,,#WarrenNYCpic,1173328074647187457,https://twitter.com/ewarren/status/1173328074647187457
2019-09-15 19:43:23,ewarren,iamRuthECarter,52,396,3966,"Massachusetts is so proud of you, Ruth. Thank you for being my guest last night at the Congressional Black Caucus Dinner!https://twitter.com/iamRuthECarter/status/1173110625184018432 …",,,,1173321433256202240,https://twitter.com/ewarren/status/1173321433256202240
2019-09-15 17:42:20,ewarren,,14739,31586,151751,"Last year the Kavanaugh nomination was rammed through the Senate without a thorough examination of the allegations against him. Confirmation is not exoneration, and these newest revelations are disturbing. Like the man who appointed him, Kavanaugh should be impeached.",,,,1173290967773982722,https://twitter.com/ewarren/status/1173290967773982722
2019-09-15 14:31:07,ewarren,,93,405,2801,". @janicero is doing an incredible job leading @IAforWarren, and I'm grateful down to my toes to have her on #TeamWarren!https://www.desmoinesregister.com/in-depth/news/elections/presidential/caucus/2019/09/11/women-metoo-iowa-caucus-warren-sadners-castro-klobuchar-gillibrand-clinton-staff-election-2020/2220731001/ …",,@janicero @IAforWarren,#TeamWarren,1173242847354601473,https://twitter.com/ewarren/status/1173242847354601473
2019-09-14 19:18:20,ewarren,HappyMorsel,196,658,4801,"Woo-hoo! I love seeing Massachusetts ready to dream big, fight hard, and elect Democrats up and down the ballot in 2020. #ActionAgendaCon2019https://twitter.com/HappyMorsel/status/1172882867157962752 …",,,#ActionAgendaCon2019https,1172952738893836288,https://twitter.com/ewarren/status/1172952738893836288
2019-09-14 18:59:00,ewarren,,95,296,2520,"Thank you, Massachusetts! If we dream big and fight hard together, we can win in 2020.pic.twitter.com/dxWP0X2pZB",,,,1172947875095044096,https://twitter.com/ewarren/status/1172947875095044096
2019-09-14 16:41:13,ewarren,,167,722,3198,"Amazon needs to answer for the dangerous and unfair conditions that too many of their delivery drivers are forced to work under.https://www.buzzfeednews.com/article/kenbensinger/blumenthal-elizabeth-warren-amazon-delivery …",,,,1172913202004398082,https://twitter.com/ewarren/status/1172913202004398082
2019-09-14 15:56:30,ewarren,,594,4243,21475,"I'm heartsick for Bee Love Slater and her loved ones. The murder of Black trans women is a crisis—and we have to act now to stop it.https://www.huffpost.com/entry/bee-love-slater-black-transgender-woman-found-burned-to-death-in-car_n_5d7aa837e4b061b5526a0d1f …",,,,1172901949290758145,https://twitter.com/ewarren/status/1172901949290758145
2019-09-14 14:48:10,ewarren,,109,538,2982,"It’s also another reason why we need to #BreakUpBigTech. Amazon's anti-competitive merger with Whole Foods isn't just bad for consumers—it's bad for employees.https://elizabethwarren.com/plans/break-up-big-tech …",,,#BreakUpBigTech,1172884753273491457,https://twitter.com/ewarren/status/1172884753273491457
2019-09-14 14:48:10,ewarren,,535,3787,12242,"Jeff Bezos committed to providing his employees ""important benefits""—right before Whole Foods cut health care benefits for hundreds of employees. This is exactly why we need #MedicareForAll.https://www.businessinsider.com/whole-foods-healthcare-amazon-ceo-jeff-bezos-promises-business-roundtable-2019-9 …",,,#MedicareForAll,1172884749737701379,https://twitter.com/ewarren/status/1172884749737701379
2019-09-14 00:10:46,ewarren,,394,3114,11803,"Giant corporations don’t get to ruin the water for everyone else because it increases their profitability. When I’m president, I’ll reinstate the clean water rule to protect our streams and wetlands—and the drinking water they provide.https://www.nytimes.com/2019/09/12/climate/trump-administration-rolls-back-clean-water-protections.html …",,,,1172663945934659584,https://twitter.com/ewarren/status/1172663945934659584
2019-09-13 23:30:08,ewarren,nowthisnews,314,2711,11557,"Keep fighting, @DebButlerHD18. Democracy depends on all of us being willing to speak out. #WeWillNotYieldhttps://twitter.com/nowthisnews/status/1172163707679326208 …",,@DebButlerHD18,#WeWillNotYieldhttps,1172653719114190850,https://twitter.com/ewarren/status/1172653719114190850
2019-09-13 22:43:35,ewarren,FlaDems,111,912,3208,"This is appalling. We must use every tool at our disposal to end the HIV epidemic. That means funding research, reducing transmission rates, and ensuring that those living with HIV get the care that they need. https://www.hivplusmag.com/news/2019/9/09/elizabeth-warren-explains-her-policy-ideas-around-hiv …https://twitter.com/FlaDems/status/1171790167734140928 …",,,,1172642004238557184,https://twitter.com/ewarren/status/1172642004238557184
2019-09-13 21:35:26,ewarren,,1965,5138,50569,"I know what’s broken in our country, and I’m in this fight to fix it.",,,,1172624855512047617,https://twitter.com/ewarren/status/1172624855512047617
2019-09-13 21:10:30,ewarren,,261,1611,5906,"Public defenders are under-resourced, overworked, and overwhelmed. My plan to reform our criminal justice system will empower our public defenders and make sure they have the resources they need.https://blavity.com/want-real-criminal-justice-reform-heres-why-i-believe-following-elizabeth-warrens-plan-to-empower-public-defenders-could-be-the-answer …",,,,1172618580095115265,https://twitter.com/ewarren/status/1172618580095115265
2019-09-13 20:07:54,ewarren,,76,185,1474,"That's why I'm fighting for #MedicareForAll. So that people like @AdyBarkan get the care they need. So that Rachael doesn't have to spend hours on hold, filling out forms, and fighting to get Ady's care covered. And Ady can enjoy the time he has left with his family.",,@AdyBarkan,#MedicareForAll,1172602828415803392,https://twitter.com/ewarren/status/1172602828415803392
2019-09-13 20:07:54,ewarren,,71,342,1830,"The basic profit model of an insurance company is to bring in as much money as they can in premiums and pay out as little as possible in health care coverage. We like our doctors and our nurses—but I've never met anyone who actually likes their insurance company.",,,,1172602826566131713,https://twitter.com/ewarren/status/1172602826566131713
2019-09-13 20:01:57,ewarren,AdyBarkan,150,1006,4523,"My friend @AdyBarkan has ""good"" health insurance, but it's not nearly enough. Every month, he has thousands of dollars in medical bills that his insurer won't cover. His wife Rachael spends hours every week arguing with their insurer. That's time she can't spend with Ady.https://twitter.com/AdyBarkan/status/1171402259437162497 …",,@AdyBarkan,,1172601329790967808,https://twitter.com/ewarren/status/1172601329790967808
2019-09-13 18:09:32,ewarren,,206,1258,4289,"Our Social Security system should value the work of caregiving. My plan updates outdated rules to raise benefits for caregivers—on top of immediately increasing Social Security benefits by $200 a month for everyone.https://www.nytimes.com/2019/09/12/opinion/elizabeth-warren-social-security.html …",,,,1172573037444698113,https://twitter.com/ewarren/status/1172573037444698113
2019-09-13 16:18:38,ewarren,AARPadvocates,123,558,2606,"The system is working great for giant pharmaceutical companies, but not so great for everyone who needs prescription drugs. I've got a few plans to fix that.https://twitter.com/AARPadvocates/status/1172193254676271110 …",,,,1172545130928250880,https://twitter.com/ewarren/status/1172545130928250880
2019-09-13 15:33:19,ewarren,MomsDemand,160,571,3041,"I absolutely believe we can make big, structural changes to tackle the gun violence epidemic head on. If we turn our heartbreak and our anger into action, we can take the power from the NRA and the lawmakers in its pocket and return it to the people. http://ewar.ren/GunViolencePrevention …https://twitter.com/MomsDemand/status/1172138451946393600 …",,,,1172533727311859712,https://twitter.com/ewarren/status/1172533727311859712
2019-09-13 15:00:08,ewarren,,177,696,3260,"Right now, Congress is held hostage by a small group of well-financed gun lobbyists. I will break the NRA’s stranglehold on Congress and sign comprehensive gun violence prevention legislation within my first 100 days.pic.twitter.com/OypI0bwe6n",,,,1172525375773184002,https://twitter.com/ewarren/status/1172525375773184002
2019-09-13 13:53:20,ewarren,,137,507,3258,"At last night’s #DemDebate, I made it clear: We can't ask our military to solve problems that can't be solved with military force. We need to bring our troops home.pic.twitter.com/dBSr7BclP5",,,#DemDebate,1172508565489238020,https://twitter.com/ewarren/status/1172508565489238020
2019-09-13 03:39:45,ewarren,,338,634,15825,"And that’s a wrap! #DemDebatepic.twitter.com/j9IC5zF9wW",,,#DemDebatepic,1172354151541555200,https://twitter.com/ewarren/status/1172354151541555200
2019-09-13 03:33:29,ewarren,,155,614,3804,"I’ve been a public school teacher. We need a Secretary of Education who believes in public schools—that's why I'll appoint one who has been a public school teacher too. #DemDebatepic.twitter.com/q5xxSpSRt5",,,#DemDebatepic,1172352572625235968,https://twitter.com/ewarren/status/1172352572625235968
2019-09-13 03:24:24,ewarren,,391,1526,9037,"My story has a lot of twists and turns, but I was resilient. I kept fighting, and I lived my dream. I'm standing here today because I got back up, and I fought back. I know what's broken, and I want to be in the fight to fix it. #DemDebatepic.twitter.com/HCoPl481Ua",,,#DemDebatepic,1172350287862009862,https://twitter.com/ewarren/status/1172350287862009862
2019-09-13 03:17:56,ewarren,,332,575,3028,"We like our doctors, our nurses, and our pharmacists—not the insurance companies. What people want is affordable health care. What we need to fight for is #MedicareForAll. #DemDebatepic.twitter.com/Ndg5aId2lO",,,#MedicareForAll #DemDebatepic,1172348658563670018,https://twitter.com/ewarren/status/1172348658563670018
2019-09-13 02:48:40,ewarren,,814,764,5038,"I just stepped off the #DemDebate stage feeling fired up about the movement we’re building together. Our campaign is 100% grassroots funded—no fancy fundraisers, no federal lobbyists, no PACs. Will you chip in whatever you can to my campaign right now?https://secure.actblue.com/donate/ew-sept19debate?refcode=soc-FR-ew-tw-septemberdebate-20190912 …",,,#DemDebate,1172341295450181632,https://twitter.com/ewarren/status/1172341295450181632
2019-09-13 02:40:35,ewarren,,305,1842,22079,"I got to live my dream of being a public school teacher. But by the end of my first school year, I was visibly pregnant. The principal said, “Good luck!” and didn’t ask me back. But I got back up, and I fought back. That's why I'm standing here today. #DemDebate",,,#DemDebate,1172339259384057858,https://twitter.com/ewarren/status/1172339259384057858
2019-09-13 02:17:15,ewarren,,417,2448,12636,"I’ve proposed a two-cent wealth tax that would mean #UniversalChildCare for every baby and child aged 1-4, would cancel student loan debt for 95% of people who have it, invest $50 billion in HBCUs, and strengthen our unions. #UltraMillionaireTax #DemDebate",,,#UniversalChildCare #UltraMillionaireTax #DemDebate,1172333387383574528,https://twitter.com/ewarren/status/1172333387383574528
2019-09-13 02:14:27,ewarren,,1422,8581,75687,"I think I’m the only person on stage who’s been a public school teacher. Money for public schools should stay in public schools. I’ve already made my commitment: When I’m president, we will have a Secretary of Education who has been a public school teacher. #DemDebate",,,#DemDebate,1172332686402150405,https://twitter.com/ewarren/status/1172332686402150405
2019-09-13 02:08:35,ewarren,,104,695,3707,"We need to fight climate change on every front. It is the threat to every living thing on this planet—and we're running out of time. I’ve adopted Governor @JayInslee’s proposal to cut all carbon emissions by 2030, and we need to tackle corruption in Washington head on. #DemDebate",,@JayInslee,#DemDebate,1172331209721958401,https://twitter.com/ewarren/status/1172331209721958401
