date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-09-24 17:40:00,JoeBiden,,327,544,2144,"The right to vote is the most sacred American right there is — and it’s up to all of us to make our voices heard in every election. Head to http://IWillVote.com to register to vote and then send it to five friends to get them registered. #NationalVoterRegistrationDay",,,#NationalVoterRegistrationDay,1176551872225796096,https://twitter.com/JoeBiden/status/1176551872225796096
2019-09-24 16:17:06,JoeBiden,,247,285,1455,"Obamacare was, and is, a big deal. It covered 20 million additional Americans and protects over 100 million people with pre-existing conditions. We can't let President Trump and congressional Republicans tear it down. Add your name if you agree:https://go.joebiden.com/page/s/sign-your-name-protect-health-care?source=social-tw-20190924petitionhealthcarejrb&refcode=social-tw-20190924petitionhealthcarejrb&utm_medium=social&utm_source=tw&utm_campaign=20190924petitionhealthcarejrb …",,,,1176531008809816064,https://twitter.com/JoeBiden/status/1176531008809816064
2019-09-24 01:45:00,JoeBiden,,466,394,2019,"The pay gap that Native women face — due to both their gender and the color of their skin — is unacceptable. We must right these wrongs and close the gender pay gap once and for all. #NativeWomensEqualPay",,,#NativeWomensEqualPay,1176311538317053964,https://twitter.com/JoeBiden/status/1176311538317053964
2019-09-24 01:14:00,JoeBiden,,157,140,474,"Un verano. 26 tiroteos masivos. Incontables vidas truncadas. No podemos seguir así. Ya es hora de que nos enfrentemos al @NRA, aprobemos la legislación sobre seguridad de armas y terminemos con nuestra epidemia de violencia.https://www.nytimes.com/interactive/2019/09/21/us/summer-mass-shootings.html …",,@NRA,,1176303736957726721,https://twitter.com/JoeBiden/status/1176303736957726721
2019-09-24 00:50:00,JoeBiden,,384,1038,6831,"I’ve seen firsthand how hard America’s teachers and support staff work with little support and few resources. They deserve better. I’m proud to support Chicago’s educators as they fight for fair wages, full staffing, and smaller class sizes.",,,,1176297697520713728,https://twitter.com/JoeBiden/status/1176297697520713728
2019-09-24 00:26:48,JoeBiden,amys_koo,156,555,3444,"Amy, you have nothing to be ashamed of and every reason to be proud. Living open and free is a daily act of bravery — bravery that resides in your heart and in the hearts of LGBTQ people around the world. I’m proud to have you on our team. #BiVisibilityDayhttps://twitter.com/amys_koo/status/1176207757852037120 …",,,#BiVisibilityDayhttps,1176291859745955840,https://twitter.com/JoeBiden/status/1176291859745955840
2019-09-23 23:58:00,JoeBiden,,173,272,1386,"I always enjoy attending the @PolkDems #SteakFry, but the energy that @TeamJoe brought this year made it my favorite one yet. Thank you for a great weekend, Iowa!pic.twitter.com/VHNVn7lFkh",,@PolkDems @TeamJoe,#SteakFry,1176284610876952576,https://twitter.com/JoeBiden/status/1176284610876952576
2019-09-23 22:45:00,JoeBiden,,428,1422,4841,"One summer. 26 mass shootings. Countless lives cut short. We cannot go on like this. It’s past time we take on the @NRA, pass common-sense gun safety legislation, and end our gun violence epidemic.https://www.nytimes.com/interactive/2019/09/21/us/summer-mass-shootings.html?action=click&module=Top%20Stories&pgtype=Homepage …",,@NRA,,1176266239968194561,https://twitter.com/JoeBiden/status/1176266239968194561
2019-09-23 21:45:00,JoeBiden,,225,1189,10490,"Wishing a happy birthday to the rock and roll legend, @springsteen. Your ability to connect with everyday Americans and the issues they face is unrivaled. We are all better off because of your talent, your passion, and your voice.",,@springsteen,,1176251140603863040,https://twitter.com/JoeBiden/status/1176251140603863040
2019-09-23 19:19:28,JoeBiden,realDonaldTrump,3471,11359,66747,"So release the transcript of the call then.https://twitter.com/realDonaldTrump/status/1175923713952235520 …",,,,1176214515068887041,https://twitter.com/JoeBiden/status/1176214515068887041
2019-09-23 18:32:00,JoeBiden,,507,1050,4499,"President Trump and congressional Republicans will stop at nothing to repeal Obamacare. We’ve seen how close they’ve come—just one vote away. We can’t give them another chance. I'll protect and build on Obamacare to ensure everyone has access to quality, affordable health care.pic.twitter.com/uI8eOeFLpX",,,,1176202570492039168,https://twitter.com/JoeBiden/status/1176202570492039168
2019-09-23 15:15:00,JoeBiden,,697,2728,18212,"Republicans should never have allowed the 1994 ban on assault weapons and high-capacity magazines to expire. As president, I’ll take on the @NRA once again to ban these weapons of war and get them off our streets.",,@NRA,,1176152993890263040,https://twitter.com/JoeBiden/status/1176152993890263040
2019-09-23 04:39:53,JoeBiden,,207,772,5274,"Tonight, you made history, @theebillyporter. And as you did it, you reminded us that there is so much more that unites us than divides us. You blazed a trail that will mean so much to so many young people who can now imagine themselves standing on that stage because of you.",,@theebillyporter,,1175993161770045441,https://twitter.com/JoeBiden/status/1175993161770045441
2019-09-23 01:08:38,JoeBiden,,280,652,3402,"It’s time we start rewarding work, not just wealth. America's workers deserve better. I’m proud to stand in solidarity with @UAW.pic.twitter.com/QgN1792VQq",,@UAW,,1175939998853599239,https://twitter.com/JoeBiden/status/1175939998853599239
2019-09-23 00:41:00,JoeBiden,,1539,2912,21470,"I’m running for president to restore the backbone of this country — the middle class. And this time, everyone is going to come along.",,,,1175933044357849089,https://twitter.com/JoeBiden/status/1175933044357849089
2019-09-22 23:21:00,JoeBiden,,383,594,2559,"We must take action to end the gun violence epidemic. Enough is enough.https://www.cbsnews.com/news/donald-trump-gun-control-negotiations-are-going-very-slowly-senate-2019-09-19/ …",,,,1175912911849447424,https://twitter.com/JoeBiden/status/1175912911849447424
2019-09-22 22:56:00,JoeBiden,,6006,12165,70880,"Let’s be clear, Donald Trump pressured a foreign government to interfere in our elections. It goes against everything the United States stands for. We must make him a one-term president.",,,,1175906620326461441,https://twitter.com/JoeBiden/status/1175906620326461441
2019-09-22 22:16:01,JoeBiden,,132,319,1519,"Today, I proudly stood alongside @UAW members on strike in Kansas City as they fight for a fair contract. Everything that defines a middle class life is because of unions fighting for worker protections. I stand with you, and America stands with you.pic.twitter.com/5tejdcZXnJ",,@UAW,,1175896558870642689,https://twitter.com/JoeBiden/status/1175896558870642689
2019-09-22 20:35:26,JoeBiden,,991,1182,6852,"We're going to beat Donald Trump. Like a drum. Join us: https://joe.link/2kxsaXy pic.twitter.com/sBGYPZR4Uc",,,,1175871246539591683,https://twitter.com/JoeBiden/status/1175871246539591683
2019-09-22 19:24:50,JoeBiden,,484,592,2550,"I’ll protect and build on Obamacare to ensure every American has access to affordable, quality health care. With my plan, if you like your private insurance, you can keep it.https://www.wsj.com/articles/u-s-voters-support-expanding-medicare-but-not-eliminating-private-health-insurance-11569157204 …",,,,1175853481346945024,https://twitter.com/JoeBiden/status/1175853481346945024
2019-09-22 18:41:00,JoeBiden,,466,890,5352,"I’m even more optimistic about the future of our country than I was as a 29-year-old in the Senate. We are the United States of America — together, there is nothing we can’t do.pic.twitter.com/I7hmPFVeIx",,,,1175842447445807104,https://twitter.com/JoeBiden/status/1175842447445807104
2019-09-22 16:41:00,JoeBiden,,205,320,1489,"America was built by hard-working, ordinary people doing extraordinary things. It’s time we start rewarding work, not just wealth.https://hbr.org/2019/08/service-jobs-should-be-and-can-be-middle-class-jobs …",,,,1175812248541040640,https://twitter.com/JoeBiden/status/1175812248541040640
2019-09-21 21:37:57,JoeBiden,,16401,12553,49976,"Desperate Donald Trump knows that I can beat him, so now he’s enlisting the help of a foreign government — once again. It’s an abuse of power and violates every basic norm of the presidency. We cannot give him four more years in the White House. https://joe.link/2m6comG pic.twitter.com/vXmH3lTW6k",,,,1175524590359105536,https://twitter.com/JoeBiden/status/1175524590359105536
2019-09-21 19:38:54,JoeBiden,,784,471,3441,"There's a lot at ""steak"" in this election. #SteakFrypic.twitter.com/GTKxYoqo5C",,,#SteakFrypic,1175494632203051009,https://twitter.com/JoeBiden/status/1175494632203051009
2019-09-21 18:48:46,JoeBiden,,746,1487,9135,"Not a joke, #TeamJoe is strong in Iowa. #SteakFrypic.twitter.com/JQISaemexx",,,#TeamJoe #SteakFrypic,1175482014327328768,https://twitter.com/JoeBiden/status/1175482014327328768
2019-09-21 18:14:57,JoeBiden,,180,268,1486,"Stopped by #BidenFest to thank folks for their support before today's #SteakFry!pic.twitter.com/sGzr0RQVBU",,,#BidenFest #SteakFry,1175473503556067333,https://twitter.com/JoeBiden/status/1175473503556067333
2019-09-21 18:00:06,JoeBiden,,5127,11981,61889,"Eight. That’s how many times Donald Trump asked a foreign leader to investigate me and my family. Why? Because he knows I'll beat him like a drum.pic.twitter.com/Oc303alcBi",,,,1175469766955417602,https://twitter.com/JoeBiden/status/1175469766955417602
2019-09-21 16:17:42,JoeBiden,UAW,220,487,2003,"It's wrong what GM is doing to its workers — they deserve better. I'm proud to stand in solidarity with @UAW members on strike as they fight for fair wages, good benefits, and their hard-earned share of the profits.https://twitter.com/UAW/status/1175168324310831106 …",,@UAW,,1175443997378170880,https://twitter.com/JoeBiden/status/1175443997378170880
2019-09-21 15:25:00,JoeBiden,,177,1022,3438,"Happy Homecoming, Delaware State University! I’m biased, but you are the greatest HBCU in the country.",,,,1175430734624018434,https://twitter.com/JoeBiden/status/1175430734624018434
2019-09-21 13:35:00,JoeBiden,,151,405,1345,"Today is a day to celebrate Armenia’s democratic progress and to honor Armenia’s history. That history is not complete unless we recognize, once and for all, the Metz Yeghern—the Armenian Genocide.pic.twitter.com/240N5ZXLLB",,,,1175403052301520896,https://twitter.com/JoeBiden/status/1175403052301520896
2019-09-21 03:08:00,JoeBiden,,429,812,5011,"Before tonight's #LGBTQforum in Iowa, I shared why I believe everybody deserves to be treated with dignity and respect under the law — regardless of who they are or whom they love.pic.twitter.com/h53usuqLA9",,,#LGBTQforum,1175245262434033664,https://twitter.com/JoeBiden/status/1175245262434033664
2019-09-21 01:40:14,JoeBiden,,329,657,3402,"LGBTQ rights are the civil rights issue of our time. For all the hard-won progress made in the fight for equality, and for as much as we can celebrate how much better things have gotten, this fight is not over. I’m proud to stand by those who fight for it every day.pic.twitter.com/UTYvDoLD1R",,,,1175223174692315139,https://twitter.com/JoeBiden/status/1175223174692315139
2019-09-20 23:10:10,JoeBiden,,151,161,724,"Today, I am back in the Hawkeye State, discussing the issues that impact the lives of LGBTQ Americans at the #IowaForum. Tune in live:https://www.youtube.com/watch?v=d0k1rGd5oZA …",,,#IowaForum,1175185409963450373,https://twitter.com/JoeBiden/status/1175185409963450373
2019-09-20 22:54:10,JoeBiden,,2203,5511,24717,"If these reports are true, then there is truly no bottom to President Trump’s willingness to abuse his power and abase our country.pic.twitter.com/PblNGDarXU",,,,1175181383494488067,https://twitter.com/JoeBiden/status/1175181383494488067
2019-09-20 22:25:42,JoeBiden,DeptofDefense,77,378,1578,"Today, we remember and honor our nation's prisoners of war and those still missing in action. We have an obligation to fulfill our national promise to our military service members and their families to bring all our heroes home. You are not forgotten. #POWMIARecognitionDayhttps://twitter.com/DeptofDefense/status/1175011131431297025 …",,,#POWMIARecognitionDayhttps,1175174219304448005,https://twitter.com/JoeBiden/status/1175174219304448005
2019-09-20 22:01:00,JoeBiden,,40,108,514,"Last Friday, on the 25th anniversary of VAWA, @DrBiden delivered a powerful message and reminded us that there’s so much more to do. Thank you to @UNHSHARPP for the important work you do every day to support women at UNH.https://tnhdigital.com/2019/09/19/biden-sharpp-event/ …",,@DrBiden @UNHSHARPP,,1175168003622625280,https://twitter.com/JoeBiden/status/1175168003622625280
2019-09-20 20:30:00,JoeBiden,,45,221,1141,"Saddened to hear of the passing of Maurice Ferré — the father of modern-day Miami. A trailblazer and a true public servant, he paved the way for others as the first Hispanic mayor of Miami. He will be deeply missed. Jill and I are keeping his loved ones in our hearts.",,,,1175145103305764864,https://twitter.com/JoeBiden/status/1175145103305764864
2019-09-20 17:46:00,JoeBiden,,178,333,926,"Hace dos años, el huracán María tocó tierra en Puerto Rico, devastando la isla y robando la vida de miles. En ese momento en que nuestros compatriotas necesitaron más ayuda, el presidente Trump les falló.pic.twitter.com/wue61t3SdP",,,,1175103830675066880,https://twitter.com/JoeBiden/status/1175103830675066880
2019-09-20 17:43:00,JoeBiden,,413,1429,4241,"Two years ago, Hurricane Maria made landfall in Puerto Rico — devastating the island and killing thousands. At a time when our fellow Americans needed help the most, President Trump failed them.pic.twitter.com/GXDDKmN3QV",,,,1175103075650080769,https://twitter.com/JoeBiden/status/1175103075650080769
2019-09-20 16:34:00,JoeBiden,,233,531,2809,"Inspired by the courage and determination of young people across the world as they take to the streets for today’s #ClimateStrike. Climate change is an existential threat that we cannot wait to address. It's up to all of us to take action—future generations are counting on us.",,,#ClimateStrike,1175085711340507136,https://twitter.com/JoeBiden/status/1175085711340507136
2019-09-20 16:16:30,JoeBiden,Morning_Joe,101,146,815,"From Universal Pre-K to fighting for raising the minimum wage, @BilldeBlasio has a record of taking on the important issues we face as a nation. Thank you for running a campaign focused on lifting up working families.https://twitter.com/Morning_Joe/status/1175010387714084864 …",,@BilldeBlasio,,1175081308793593862,https://twitter.com/JoeBiden/status/1175081308793593862
